spi_rack.module2.dac9.voltage,agilent_left.volt,agilent_right.volt
1.5,1.24978198,1.24999126
1.4848484848484849,1.2497781,1.24999328
1.4696969696969697,1.24978151,1.24999391
1.4545454545454546,1.24977952,1.24999315
1.4393939393939394,1.24977908,1.24999291
1.4242424242424243,1.24977938,1.24999378
1.4090909090909092,1.24977762,1.24999347
1.393939393939394,1.24978017,1.24999216
1.378787878787879,1.24977959,1.24999356
1.3636363636363638,1.24977807,1.2499938
1.3484848484848484,1.24978067,1.2499935
1.3333333333333333,1.24978063,1.24999431
1.3181818181818181,1.24977782,1.24999307
1.303030303030303,1.24977893,1.24999502
1.2878787878787878,1.24978123,1.2499953
1.2727272727272727,1.24978075,1.24999313
1.2575757575757576,1.24978095,1.24999384
1.2424242424242424,1.24977865,1.24999524
1.2272727272727273,1.24977714,1.24999341
1.2121212121212122,1.24977893,1.24999455
1.196969696969697,1.24977959,1.24999298
1.1818181818181819,1.24977704,1.24999276
1.1666666666666665,1.24978138,1.24999412
1.1515151515151514,1.24978209,1.24999188
1.1363636363636362,1.24977941,1.24999343
1.121212121212121,1.24977952,1.2499916
1.106060606060606,1.24978226,1.24999483
1.0909090909090908,1.24977906,1.24999453
1.0757575757575757,1.24977818,1.24999285
1.0606060606060606,1.24977861,1.2499921
1.0454545454545454,1.24977956,1.24999462
1.0303030303030303,1.24978083,1.2499927
1.0151515151515151,1.24977722,1.24999412
1.0,1.24978186,1.24999235
0.9848484848484849,1.24978166,1.24999341
0.9696969696969697,1.24977949,1.24999337
0.9545454545454546,1.24977999,1.24999505
0.9393939393939393,1.24977861,1.2499921
0.9242424242424242,1.24977964,1.24999326
0.9090909090909091,1.24978186,1.24999356
0.8939393939393939,1.24977871,1.24999378
0.8787878787878788,1.24977757,1.24999416
0.8636363636363636,1.24977888,1.24999397
0.8484848484848485,1.24977984,1.24999216
0.8333333333333333,1.24978001,1.24999257
0.8181818181818181,1.24978015,1.24999412
0.803030303030303,1.24977949,1.24999496
0.7878787878787878,1.24977992,1.24999546
0.7727272727272727,1.24978017,1.24998984
0.7575757575757576,1.24977707,1.24999328
0.7424242424242424,1.24978052,1.24999582
0.7272727272727273,1.24977825,1.24999182
0.7121212121212122,1.24978123,1.24999322
0.6969696969696969,1.24978095,1.24999375
0.6818181818181818,1.24977699,1.24999421
0.6666666666666666,1.24978226,1.24999391
0.6515151515151515,1.24977737,1.24999216
0.6363636363636364,1.24978161,1.24999621
0.6212121212121212,1.24977987,1.24999474
0.6060606060606061,1.24977972,1.24999287
0.5909090909090908,1.2497775,1.24999244
0.5757575757575757,1.24978095,1.24999365
0.5606060606060606,1.24977984,1.24999414
0.5454545454545454,1.24978098,1.2499949
0.5303030303030303,1.24977987,1.24999266
0.5151515151515151,1.24978229,1.24999343
0.5,1.24978198,1.24999363
0.48484848484848486,1.24978118,1.24999375
0.4696969696969697,1.24977949,1.24999322
0.4545454545454546,1.24978234,1.24999343
0.43939393939393945,1.24978019,1.24999287
0.4242424242424243,1.24977813,1.24999322
0.40909090909090917,1.24977972,1.24999468
0.3939393939393938,1.24977987,1.24999421
0.3787878787878787,1.2497811,1.24999173
0.36363636363636354,1.24978135,1.24999434
0.3484848484848484,1.24977825,1.24999391
0.33333333333333326,1.24977936,1.24999418
0.3181818181818181,1.24978055,1.24999354
0.303030303030303,1.24978063,1.24999558
0.28787878787878785,1.24978098,1.24999356
0.2727272727272727,1.24978143,1.24999363
0.25757575757575757,1.24977995,1.24999322
0.24242424242424243,1.24978113,1.24999391
0.2272727272727273,1.24978075,1.24999455
0.21212121212121215,1.24978126,1.24999335
0.19696969696969702,1.24977754,1.24999425
0.18181818181818188,1.24978095,1.24999285
0.16666666666666652,1.2497783,1.24999369
0.15151515151515138,1.24977936,1.24999139
0.13636363636363624,1.24978083,1.24999162
0.1212121212121211,1.24977802,1.24999371
0.10606060606060597,1.24977762,1.24999285
0.09090909090909083,1.24977969,1.24999434
0.07575757575757569,1.24977944,1.2499907
0.06060606060606055,1.24978158,1.24999378
0.045454545454545414,1.24977742,1.24999214
0.030303030303030276,1.24978254,1.24999487
0.015151515151515138,1.24977936,1.24999231
0.0,1.24977577,1.24999207
