spi_rack.module1.dac0.voltage,agilent_left.volt,agilent_right.volt
1.5,1.49973768,1.49996404
1.4848484848484849,1.49973736,1.4999597
1.4696969696969697,1.49973855,1.49996174
1.4545454545454546,1.49973819,1.49995954
1.4393939393939394,1.49973522,1.49996146
1.4242424242424243,1.49973496,1.49996361
1.4090909090909092,1.49973617,1.49996193
1.393939393939394,1.49973941,1.49996004
1.378787878787879,1.49973859,1.49996185
1.3636363636363638,1.49973534,1.49996181
1.3484848484848484,1.4997365,1.49995991
1.3333333333333333,1.49973645,1.49996215
1.3181818181818181,1.49973739,1.49996262
1.303030303030303,1.49973633,1.49996243
1.2878787878787878,1.49973711,1.49996219
1.2727272727272727,1.49973834,1.49996116
1.2575757575757576,1.49973574,1.49996004
1.2424242424242424,1.49973688,1.49996026
1.2272727272727273,1.49973589,1.49996125
1.2121212121212122,1.49973978,1.49996277
1.196969696969697,1.49973779,1.49996209
1.1818181818181819,1.49973842,1.49996026
1.1666666666666665,1.49973748,1.49996125
1.1515151515151514,1.49973733,1.4999614
1.1363636363636362,1.49973602,1.49996174
1.121212121212121,1.49973867,1.49996256
1.106060606060606,1.49973589,1.49996041
1.0909090909090908,1.49973733,1.49996103
1.0757575757575757,1.49973739,1.49996221
1.0606060606060606,1.4997368,1.49996284
1.0454545454545454,1.49973685,1.49996262
1.0303030303030303,1.49973824,1.49996032
1.0151515151515151,1.49973585,1.49996165
1.0,1.49973875,1.49996026
0.9848484848484849,1.49973776,1.49996146
0.9696969696969697,1.49973562,1.49996228
0.9545454545454546,1.49973537,1.49996333
0.9393939393939393,1.49973721,1.49996131
0.9242424242424242,1.49973696,1.49996249
0.9090909090909091,1.49973804,1.499962
0.8939393939393939,1.49974006,1.49996389
0.8787878787878788,1.49973784,1.49996118
0.8636363636363636,1.49973668,1.49996118
0.8484848484848485,1.49973756,1.49996215
0.8333333333333333,1.49973645,1.4999614
0.8181818181818181,1.49973756,1.49996045
0.803030303030303,1.49973728,1.49996364
0.7878787878787878,1.49973811,1.49996153
0.7727272727272727,1.49973637,1.49996333
0.7575757575757576,1.49973592,1.49996234
0.7424242424242424,1.49973617,1.49996221
0.7272727272727273,1.49973597,1.49996081
0.7121212121212122,1.49973665,1.49996333
0.6969696969696969,1.49973887,1.49996424
0.6818181818181818,1.49973605,1.49996277
0.6666666666666666,1.49973804,1.49996333
0.6515151515151515,1.49973938,1.49996409
0.6363636363636364,1.4997365,1.49995942
0.6212121212121212,1.49973483,1.49996221
0.6060606060606061,1.49973728,1.49996159
0.5909090909090908,1.49973708,1.49996081
0.5757575757575757,1.49973993,1.49996389
0.5606060606060606,1.49973549,1.4999642
0.5454545454545454,1.4997393,1.4999615
0.5303030303030303,1.49973716,1.49996075
0.5151515151515151,1.49973653,1.49996312
0.5,1.49973776,1.49996277
0.48484848484848486,1.49973633,1.49996228
0.4696969696969697,1.49974009,1.49996381
0.4545454545454546,1.49973764,1.49996282
0.43939393939393945,1.49973744,1.49996321
0.4242424242424243,1.49973696,1.49996047
0.40909090909090917,1.49973693,1.49996153
0.3939393939393938,1.49973625,1.49996252
0.3787878787878787,1.49973683,1.49996103
0.36363636363636354,1.49973478,1.49996131
0.3484848484848484,1.49973566,1.49996243
0.33333333333333326,1.49973721,1.49995989
0.3181818181818181,1.49973574,1.49996271
0.303030303030303,1.49973696,1.49996178
0.28787878787878785,1.49973736,1.49996249
0.2727272727272727,1.49973557,1.49996041
0.25757575757575757,1.4997366,1.49995948
0.24242424242424243,1.49973819,1.49996271
0.2272727272727273,1.49973716,1.49996185
0.21212121212121215,1.49973489,1.49996209
0.19696969696969702,1.49973708,1.49996383
0.18181818181818188,1.49973811,1.49995963
0.16666666666666652,1.49973776,1.49996333
0.15151515151515138,1.49973721,1.49996471
0.13636363636363624,1.499739,1.49996209
0.1212121212121211,1.49973388,1.49996448
0.10606060606060597,1.49973549,1.49995888
0.09090909090909083,1.4997366,1.49996137
0.07575757575757569,1.49973887,1.49996269
0.06060606060606055,1.49973665,1.4999614
0.045454545454545414,1.49973923,1.49995954
0.030303030303030276,1.49973716,1.49996086
0.015151515151515138,1.49973625,1.49996277
0.0,1.49973698,1.49996187
