spi_rack.module1.dac8.voltage,agilent_left.volt,agilent_right.volt
1.5,1.2497777,1.24999259
1.4848484848484849,1.24977969,1.24999238
1.4696969696969697,1.24978249,1.24999218
1.4545454545454546,1.24978254,1.24999207
1.4393939393939394,1.24977976,1.24999459
1.4242424242424243,1.24977885,1.24999291
1.4090909090909092,1.24978032,1.24999369
1.393939393939394,1.24977992,1.24999539
1.378787878787879,1.24978103,1.2499933
1.3636363636363638,1.24977805,1.24999459
1.3484848484848484,1.24977825,1.24999309
1.3333333333333333,1.24978214,1.24999347
1.3181818181818181,1.24977964,1.24999259
1.303030303030303,1.24977987,1.24999322
1.2878787878787878,1.24978123,1.24999481
1.2727272727272727,1.2497811,1.24999418
1.2575757575757576,1.2497811,1.24999315
1.2424242424242424,1.24977959,1.249993
1.2272727272727273,1.24977727,1.24999167
1.2121212121212122,1.24978024,1.24999175
1.196969696969697,1.24978024,1.24999634
1.1818181818181819,1.24977992,1.24999251
1.1666666666666665,1.24977906,1.24999007
1.1515151515151514,1.24977929,1.24999319
1.1363636363636362,1.24978186,1.24999459
1.121212121212121,1.24978055,1.24999055
1.106060606060606,1.24978138,1.24999322
1.0909090909090908,1.24978027,1.24999384
1.0757575757575757,1.24978072,1.24999427
1.0606060606060606,1.24978133,1.2499953
1.0454545454545454,1.24978194,1.24999427
1.0303030303030303,1.24977865,1.24999291
1.0151515151515151,1.24978072,1.24999418
1.0,1.24977818,1.24999421
0.9848484848484849,1.24978012,1.24999322
0.9696969696969697,1.24978108,1.24999391
0.9545454545454546,1.24978264,1.24999371
0.9393939393939393,1.24978206,1.24999446
0.9242424242424242,1.24978174,1.24999552
0.9090909090909091,1.24978143,1.24999391
0.8939393939393939,1.24978135,1.24999335
0.8787878787878788,1.24978055,1.24999369
0.8636363636363636,1.24978123,1.24999496
0.8484848484848485,1.24978163,1.24999182
0.8333333333333333,1.24977896,1.24999229
0.8181818181818181,1.24978194,1.24999397
0.803030303030303,1.24978174,1.24999343
0.7878787878787878,1.24978103,1.24999567
0.7727272727272727,1.24978181,1.2499944
0.7575757575757576,1.24977842,1.24999347
0.7424242424242424,1.2497782,1.24999468
0.7272727272727273,1.24977898,1.24999539
0.7121212121212122,1.24978289,1.24999468
0.6969696969696969,1.24978325,1.24999309
0.6818181818181818,1.24978027,1.24999319
0.6666666666666666,1.24978027,1.24999406
0.6515151515151515,1.24978143,1.24999386
0.6363636363636364,1.24977858,1.24999378
0.6212121212121212,1.24978214,1.24999403
0.6060606060606061,1.24977908,1.24999369
0.5909090909090908,1.2497813,1.24999425
0.5757575757575757,1.24978095,1.24999104
0.5606060606060606,1.24977921,1.24999238
0.5454545454545454,1.24977881,1.24999384
0.5303030303030303,1.24977921,1.24999319
0.5151515151515151,1.24977931,1.24999642
0.5,1.24978052,1.24999474
0.48484848484848486,1.24977964,1.24999384
0.4696969696969697,1.24977929,1.24999455
0.4545454545454546,1.24978042,1.249995
0.43939393939393945,1.24978269,1.24999231
0.4242424242424243,1.24977924,1.24999418
0.40909090909090917,1.24978098,1.24999231
0.3939393939393938,1.24978166,1.24999294
0.3787878787878787,1.24977929,1.24999307
0.36363636363636354,1.24978234,1.2499921
0.3484848484848484,1.24977976,1.24999298
0.33333333333333326,1.24977893,1.24999173
0.3181818181818181,1.24978012,1.2499907
0.303030303030303,1.24977944,1.24999354
0.28787878787878785,1.24978118,1.24999418
0.2727272727272727,1.24978138,1.24999614
0.25757575757575757,1.24978178,1.24999179
0.24242424242424243,1.24978201,1.24999246
0.2272727272727273,1.24977931,1.2499935
0.21212121212121215,1.24977848,1.24999459
0.19696969696969702,1.24978257,1.24999317
0.18181818181818188,1.24977997,1.24999502
0.16666666666666652,1.24978042,1.24999089
0.15151515151515138,1.24978067,1.24999434
0.13636363636363624,1.24978375,1.24999593
0.1212121212121211,1.2497775,1.24999263
0.10606060606060597,1.24977893,1.24999403
0.09090909090909083,1.24977984,1.24999197
0.07575757575757569,1.24978163,1.24999468
0.06060606060606055,1.24977961,1.24999352
0.045454545454545414,1.24977924,1.24999158
0.030303030303030276,1.24977767,1.24999324
0.015151515151515138,1.24977926,1.24999231
0.0,1.24977964,1.24999328
