spi_rack.module2.dac2.voltage,agilent_left.volt,agilent_right.volt
1.0,1.2497779,1.24999048
1.010204081632653,1.24977724,1.24999154
1.0204081632653061,1.24977861,1.24999139
1.030612244897959,1.24977901,1.24999291
1.0408163265306123,1.24977765,1.24999328
1.0510204081632653,1.24978032,1.24999061
1.0612244897959184,1.24977936,1.24999111
1.0714285714285714,1.24977997,1.2499902
1.0816326530612246,1.24977908,1.24999005
1.0918367346938775,1.24977719,1.24999263
1.1020408163265305,1.24977603,1.24998928
1.1122448979591837,1.24977563,1.24999272
1.1224489795918366,1.24977873,1.24999055
1.1326530612244898,1.24977825,1.24999207
1.1428571428571428,1.24978075,1.24999173
1.153061224489796,1.24977995,1.24999151
1.163265306122449,1.2497777,1.24999238
1.1734693877551021,1.24977911,1.24999203
1.183673469387755,1.24978024,1.24999076
1.193877551020408,1.24977797,1.24999195
1.2040816326530612,1.24977742,1.2499919
1.2142857142857142,1.24977765,1.2499885
1.2244897959183674,1.2497781,1.24998915
1.2346938775510203,1.24977908,1.24999315
1.2448979591836735,1.2497809,1.24999434
1.2551020408163265,1.24977797,1.24999048
1.2653061224489797,1.24977757,1.24999197
1.2755102040816326,1.24977984,1.249993
1.2857142857142856,1.249781,1.24999192
1.2959183673469388,1.24977651,1.24999139
1.3061224489795917,1.24977893,1.24999119
1.316326530612245,1.24977691,1.24999244
1.3265306122448979,1.24977921,1.24999188
1.336734693877551,1.24977651,1.24999375
1.346938775510204,1.24977964,1.2499902
1.3571428571428572,1.24977694,1.24998874
1.3673469387755102,1.24977901,1.2499927
1.3775510204081631,1.24978067,1.24999287
1.3877551020408163,1.24977936,1.24999216
1.3979591836734693,1.24977949,1.2499916
1.4081632653061225,1.24977969,1.24999343
1.4183673469387754,1.24977873,1.24999279
1.4285714285714286,1.24978022,1.24999145
1.4387755102040816,1.24977777,1.249989
1.4489795918367347,1.2497784,1.24999287
1.4591836734693877,1.2497782,1.24999147
1.4693877551020407,1.24978019,1.24999201
1.4795918367346939,1.24978148,1.24999272
1.489795918367347,1.24978027,1.24999257
1.5,1.24978123,1.2499916
