spi_rack.module2.dac4.voltage,agilent_left.volt,agilent_right.volt
1.5,1.49973605,1.49995774
1.4848484848484849,1.49973332,1.49995743
1.4696969696969697,1.49973196,1.49995647
1.4545454545454546,1.4997344,1.49995664
1.4393939393939394,1.49973673,1.49995718
1.4242424242424243,1.49973327,1.49995675
1.4090909090909092,1.49973375,1.49995905
1.393939393939394,1.49973589,1.49995718
1.378787878787879,1.49973653,1.49995814
1.3636363636363638,1.49973312,1.49995739
1.3484848484848484,1.49973408,1.49996178
1.3333333333333333,1.4997317,1.49995926
1.3181818181818181,1.49973435,1.4999597
1.303030303030303,1.49973236,1.4999578
1.2878787878787878,1.49973145,1.49995659
1.2727272727272727,1.49973466,1.49995599
1.2575757575757576,1.49973227,1.49995873
1.2424242424242424,1.49973332,1.49995752
1.2272727272727273,1.49973327,1.49995718
1.2121212121212122,1.49973446,1.4999569
1.196969696969697,1.49973201,1.49995759
1.1818181818181819,1.49973193,1.49995836
1.1666666666666665,1.49973254,1.49995756
1.1515151515151514,1.49973244,1.49995724
1.1363636363636362,1.49973324,1.49995739
1.121212121212121,1.49973471,1.49995808
1.106060606060606,1.49973168,1.49995855
1.0909090909090908,1.49973269,1.49995879
1.0757575757575757,1.4997338,1.49995911
1.0606060606060606,1.49973181,1.49995625
1.0454545454545454,1.49973403,1.49995879
1.0303030303030303,1.49973431,1.49995649
1.0151515151515151,1.49973522,1.49995892
1.0,1.49973486,1.49995808
0.9848484848484849,1.49973506,1.49995767
0.9696969696969697,1.4997338,1.49995591
0.9545454545454546,1.49973415,1.49995634
0.9393939393939393,1.49973224,1.4999592
0.9242424242424242,1.49973534,1.49995681
0.9090909090909091,1.49973388,1.49995892
0.8939393939393939,1.49973249,1.4999564
0.8787878787878788,1.49973181,1.49995789
0.8636363636363636,1.49973433,1.49995795
0.8484848484848485,1.49973375,1.49995627
0.8333333333333333,1.49973224,1.49995703
0.8181818181818181,1.49973367,1.4999583
0.803030303030303,1.49973443,1.49995662
0.7878787878787878,1.49973213,1.49995851
0.7727272727272727,1.49973375,1.49995845
0.7575757575757576,1.49973158,1.49995888
0.7424242424242424,1.49973241,1.49996116
0.7272727272727273,1.49973478,1.49995802
0.7121212121212122,1.49973688,1.4999606
0.6969696969696969,1.49973486,1.49995655
0.6818181818181818,1.49973105,1.49995582
0.6666666666666666,1.49973229,1.49995787
0.6515151515151515,1.49973315,1.49995698
0.6363636363636364,1.49973191,1.49995731
0.6212121212121212,1.49973392,1.49995703
0.6060606060606061,1.49973522,1.49995767
0.5909090909090908,1.49973554,1.49995754
0.5757575757575757,1.49973478,1.49995711
0.5606060606060606,1.49973458,1.4999589
0.5454545454545454,1.49973388,1.49995901
0.5303030303030303,1.49973363,1.49995756
0.5151515151515151,1.499734,1.49995571
0.5,1.49973562,1.49995586
0.48484848484848486,1.49973259,1.49995821
0.4696969696969697,1.49973261,1.49995832
0.4545454545454546,1.49973279,1.49995571
0.43939393939393945,1.49973244,1.49995703
0.4242424242424243,1.49973312,1.49995825
0.40909090909090917,1.49973562,1.49995627
0.3939393939393938,1.49973546,1.49995614
0.3787878787878787,1.49973403,1.49995961
0.36363636363636354,1.49973474,1.49995898
0.3484848484848484,1.4997339,1.49995823
0.33333333333333326,1.49973229,1.49995776
0.3181818181818181,1.49973514,1.49995541
0.303030303030303,1.49973446,1.49995793
0.28787878787878785,1.49973335,1.49995709
0.2727272727272727,1.49973408,1.49995711
0.25757575757575757,1.49973423,1.4999567
0.24242424242424243,1.49973252,1.49995705
0.2272727272727273,1.49973105,1.49995774
0.21212121212121215,1.49973466,1.49995752
0.19696969696969702,1.49973443,1.49995823
0.18181818181818188,1.49973438,1.49995591
0.16666666666666652,1.49973332,1.49995746
0.15151515151515138,1.49973299,1.49995711
0.13636363636363624,1.49973279,1.49995685
0.1212121212121211,1.49973367,1.49995528
0.10606060606060597,1.4997339,1.49996144
0.09090909090909083,1.49973378,1.49995621
0.07575757575757569,1.4997336,1.49995668
0.06060606060606055,1.49973077,1.49995761
0.045454545454545414,1.4997336,1.49995677
0.030303030303030276,1.49973241,1.49995877
0.015151515151515138,1.49973281,1.49995789
0.0,1.49973383,1.49995711
