spi_rack.module2.dac10.voltage,agilent_left.volt,agilent_right.volt
1.5,1.24977906,1.24999151
1.4848484848484849,1.24977742,1.24999119
1.4696969696969697,1.24977969,1.24999313
1.4545454545454546,1.24978103,1.24999089
1.4393939393939394,1.24977929,1.24999459
1.4242424242424243,1.24978188,1.2499916
1.4090909090909092,1.24977833,1.2499904
1.393939393939394,1.24977881,1.24999063
1.378787878787879,1.24977984,1.24999182
1.3636363636363638,1.24978024,1.24999104
1.3484848484848484,1.24977924,1.24999048
1.3333333333333333,1.24977929,1.24999188
1.3181818181818181,1.24977896,1.24998986
1.303030303030303,1.24978083,1.24999173
1.2878787878787878,1.24978032,1.24999154
1.2727272727272727,1.24977833,1.2499919
1.2575757575757576,1.24977961,1.24998981
1.2424242424242424,1.24977944,1.24999307
1.2272727272727273,1.24978135,1.24999143
1.2121212121212122,1.24977908,1.24998872
1.196969696969697,1.24978146,1.24999229
1.1818181818181819,1.24978019,1.24999223
1.1666666666666665,1.24978052,1.24999182
1.1515151515151514,1.2497804,1.24999126
1.1363636363636362,1.24977944,1.24999195
1.121212121212121,1.24977989,1.24999182
1.106060606060606,1.24977888,1.24998934
1.0909090909090908,1.24977944,1.24998992
1.0757575757575757,1.2497806,1.24999048
1.0606060606060606,1.24978123,1.24998917
1.0454545454545454,1.24978055,1.24999302
1.0303030303030303,1.24977881,1.24999274
1.0151515151515151,1.24977949,1.24999195
1.0,1.24977984,1.24999042
0.9848484848484849,1.24977873,1.24999328
0.9696969696969697,1.24977913,1.24999132
0.9545454545454546,1.24977936,1.24999154
0.9393939393939393,1.24977979,1.24999207
0.9242424242424242,1.24977818,1.24999055
0.9090909090909091,1.24977853,1.24998921
0.8939393939393939,1.24977987,1.24999132
0.8787878787878788,1.24977853,1.24998921
0.8636363636363636,1.24977944,1.24999251
0.8484848484848485,1.24978047,1.24999179
0.8333333333333333,1.24977999,1.24998988
0.8181818181818181,1.24977949,1.24999257
0.803030303030303,1.24977873,1.24999117
0.7878787878787878,1.24978153,1.24999076
0.7727272727272727,1.24978035,1.24999076
0.7575757575757576,1.24977881,1.2499919
0.7424242424242424,1.2497783,1.24998973
0.7272727272727273,1.24977648,1.24999238
0.7121212121212122,1.24977921,1.24999223
0.6969696969696969,1.24977916,1.24999048
0.6818181818181818,1.24977818,1.24999076
0.6666666666666666,1.24978022,1.24998908
0.6515151515151515,1.24977754,1.24999279
0.6363636363636364,1.24977842,1.24999001
0.6212121212121212,1.24978032,1.24999042
0.6060606060606061,1.24978019,1.24999169
0.5909090909090908,1.24977921,1.24999182
0.5757575757575757,1.24977813,1.24999014
0.5606060606060606,1.24978103,1.24999126
0.5454545454545454,1.24977949,1.24998831
0.5303030303030303,1.24977896,1.2499902
0.5151515151515151,1.24977956,1.24999438
0.5,1.24978183,1.2499904
0.48484848484848486,1.24977984,1.24999151
0.4696969696969697,1.24977845,1.24999298
0.4545454545454546,1.24977873,1.24999604
0.43939393939393945,1.24977972,1.24999167
0.4242424242424243,1.24978257,1.24999266
0.40909090909090917,1.24977961,1.24999291
0.3939393939393938,1.24977674,1.24999216
0.3787878787878787,1.24977833,1.24999203
0.36363636363636354,1.24978032,1.24999201
0.3484848484848484,1.2497775,1.24999046
0.33333333333333326,1.24978044,1.24999154
0.3181818181818181,1.24978004,1.24999231
0.303030303030303,1.24977992,1.24999412
0.28787878787878785,1.24977747,1.24999322
0.2727272727272727,1.24977714,1.24999147
0.25757575757575757,1.24977739,1.24998999
0.24242424242424243,1.24977936,1.24999162
0.2272727272727273,1.24978055,1.24998831
0.21212121212121215,1.24977838,1.2499904
0.19696969696969702,1.24978072,1.24998971
0.18181818181818188,1.24978052,1.24999126
0.16666666666666652,1.24977901,1.24999119
0.15151515151515138,1.24977881,1.24998949
0.13636363636363624,1.24977964,1.24999119
0.1212121212121211,1.24977967,1.24999158
0.10606060606060597,1.24978035,1.24999085
0.09090909090909083,1.24977947,1.24999042
0.07575757575757569,1.24977992,1.24999145
0.06060606060606055,1.24977747,1.24999173
0.045454545454545414,1.24977742,1.24999195
0.030303030303030276,1.24977845,1.24998949
0.015151515151515138,1.24978012,1.24999102
0.0,1.24977868,1.24998992
