spi_rack.module1.dac5.voltage,spi_rack.module2.dac10.voltage,agilent_left.volt,agilent_right.volt
1.2,1.2,0.00058395585,-0.000168109476
1.2,1.1918367346938774,0.000584916955,-0.000168075308
1.2,1.183673469387755,0.000586229766,-0.00016795495
1.2,1.1755102040816325,0.000584855528,-0.000167834175
1.2,1.1673469387755102,0.000585681221,-0.000168024571
1.2,1.1591836734693877,0.000585862919,-0.000167177184
1.2,1.1510204081632653,0.000585851322,-0.000169165531
1.2,1.1428571428571428,0.00058636949,-0.000168525527
1.2,1.1346938775510205,0.000584765349,-0.000166545143
1.2,1.126530612244898,0.00058562947,-0.000168297078
1.2,1.1183673469387754,0.000586599679,-0.000166879114
1.2,1.110204081632653,0.000586706247,-0.000165318218
1.2,1.1020408163265305,0.000585816633,-0.000166799379
1.2,1.0938775510204082,0.000585811361,-0.000167250047
1.2,1.0857142857142856,0.000585788648,-0.000168063266
1.2,1.0775510204081633,0.00058592406,-0.000167557364
1.2,1.0693877551020408,0.000586838972,-0.000167254768
1.2,1.0612244897959184,0.000586896282,-0.000167105412
1.2,1.0530612244897959,0.000586759337,-0.000167716611
1.2,1.0448979591836736,0.000586491006,-0.000169451364
1.2,1.036734693877551,0.000587419814,-0.000168619874
1.2,1.0285714285714285,0.000586398048,-0.000168607414
1.2,1.0204081632653061,0.000587252779,-0.00016899254
1.2,1.0122448979591836,0.000586780804,-0.000168005881
1.2,1.0040816326530613,0.000586849803,-0.000168228742
1.2,0.9959183673469387,0.000587150237,-0.000167108848
1.2,0.9877551020408163,0.000586429098,-0.000167579072
1.2,0.9795918367346939,0.000586985981,-0.000168097209
1.2,0.9714285714285714,0.000587025655,-0.000167094879
1.2,0.963265306122449,0.000586764895,-0.000167645063
1.2,0.9551020408163265,0.000587151483,-0.00016729433
1.2,0.9469387755102041,0.000586052667,-0.00016742262
1.2,0.9387755102040816,0.000586155975,-0.000167243817
1.2,0.9306122448979592,0.000586261583,-0.000168618171
1.2,0.9224489795918367,0.000585666079,-0.000168238633
1.2,0.9142857142857143,0.000585901347,-0.000168719808
1.2,0.9061224489795918,0.000586046629,-0.000168509855
1.2,0.8979591836734694,0.000585127691,-0.000168543799
1.2,0.889795918367347,0.000586469059,-0.000169521209
1.2,0.8816326530612244,0.000586492825,-0.00016747355
1.2,0.8734693877551021,0.000586323491,-0.000168144928
1.2,0.8653061224489795,0.000585920514,-0.000168232178
1.2,0.8571428571428572,0.000585906139,-0.00016840626
1.2,0.8489795918367347,0.000586336907,-0.000168431629
1.2,0.8408163265306122,0.000585828802,-0.000167460448
1.2,0.8326530612244898,0.000585446046,-0.000167690182
1.2,0.8244897959183674,0.000586014525,-0.000167148828
1.2,0.8163265306122449,0.000586406865,-0.000168201447
1.2,0.8081632653061225,0.000586685546,-0.000169115467
1.2,0.8,0.000585313607,-0.000169078698
1.1918367346938774,1.2,0.000590471412,-0.000167668474
1.1918367346938774,1.1918367346938774,0.000590006242,-0.000167753572
1.1918367346938774,1.183673469387755,0.000590457516,-0.000167798498
1.1918367346938774,1.1755102040816325,0.000589678588,-0.000167419184
1.1918367346938774,1.1673469387755102,0.000589779884,-0.000168766884
1.1918367346938774,1.1591836734693877,0.000589581798,-0.000169325001
1.1918367346938774,1.1510204081632653,0.000588951412,-0.000168928282
1.1918367346938774,1.1428571428571428,0.000590392063,-0.0001678028
1.1918367346938774,1.1346938775510205,0.000590941088,-0.000168265061
1.1918367346938774,1.126530612244898,0.000590494412,-0.000167878009
1.1918367346938774,1.1183673469387754,0.000590894609,-0.000168585706
1.1918367346938774,1.110204081632653,0.000590469113,-0.00016730528
1.1918367346938774,1.1020408163265305,0.000590519904,-0.000168637279
1.1918367346938774,1.0938775510204082,0.000590885985,-0.000168810943
1.1918367346938774,1.0857142857142856,0.000591384026,-0.000168953844
1.1918367346938774,1.0775510204081633,0.000590367051,-0.00016929276
1.1918367346938774,1.0693877551020408,0.000590203081,-0.000168975134
1.1918367346938774,1.0612244897959184,0.000590155836,-0.000169961762
1.1918367346938774,1.0530612244897959,0.000591151823,-0.000169384956
1.1918367346938774,1.0448979591836736,0.000590572708,-0.000169364757
